ItemId,Type_,BasePrice,items
4611,Larger Plate,11.3,"{Teriyaki Chicken,Black Pepper Chicken,Black Pepper Chicken,Super Greens,Chow Mein}"
4612,Larger Plate,11.3,"{Broccoli Beef,Broccoli Beef,Broccoli Beef,Super Greens,Fried Rice}"
4613,Larger Plate,11.3,"{Broccoli Beef,Broccoli Beef,Kung Pao Chicken,Super Greens,White Rice}"
4614,Larger Plate,11.3,"{Broccoli Beef,Broccoli Beef,Honey Sesame Chicken Breast,Chow Mein,Chow Mein}"
4615,Larger Plate,11.3,"{Broccoli Beef,Broccoli Beef,Beijing Beef,Chow Mein,Fried Rice}"
4616,Larger Plate,11.3,"{Broccoli Beef,Broccoli Beef,Mushroom Chicken,Chow Mein,White Rice}"
4617,Larger Plate,11.3,"{Broccoli Beef,Broccoli Beef,SweetFire Chicken Breast,Fried Rice,Fried Rice}"
4618,Larger Plate,11.3,"{Broccoli Beef,Broccoli Beef,String Bean Chicken Breast,Fried Rice,White Rice}"
4619,Larger Plate,11.3,"{Broccoli Beef,Broccoli Beef,Black Pepper Chicken,White Rice,White Rice}"
4620,Larger Plate,11.3,"{Broccoli Beef,Kung Pao Chicken,Kung Pao Chicken,Super Greens,Super Greens}"
4621,Larger Plate,11.3,"{Broccoli Beef,Kung Pao Chicken,Honey Sesame Chicken Breast,Super Greens,Chow Mein}"
4622,Larger Plate,11.3,"{Broccoli Beef,Kung Pao Chicken,Beijing Beef,Super Greens,Fried Rice}"
4623,Larger Plate,11.3,"{Broccoli Beef,Kung Pao Chicken,Mushroom Chicken,Super Greens,White Rice}"
4624,Larger Plate,11.3,"{Broccoli Beef,Kung Pao Chicken,SweetFire Chicken Breast,Chow Mein,Chow Mein}"
4625,Larger Plate,11.3,"{Broccoli Beef,Kung Pao Chicken,String Bean Chicken Breast,Chow Mein,Fried Rice}"
4626,Larger Plate,11.3,"{Broccoli Beef,Kung Pao Chicken,Black Pepper Chicken,Chow Mein,White Rice}"
4627,Larger Plate,11.3,"{Broccoli Beef,Honey Sesame Chicken Breast,Honey Sesame Chicken Breast,Fried Rice,Fried Rice}"
4628,Larger Plate,11.3,"{Broccoli Beef,Honey Sesame Chicken Breast,Beijing Beef,Fried Rice,White Rice}"
4629,Larger Plate,11.3,"{Broccoli Beef,Honey Sesame Chicken Breast,Mushroom Chicken,White Rice,White Rice}"
4630,Larger Plate,11.3,"{Broccoli Beef,Honey Sesame Chicken Breast,SweetFire Chicken Breast,Super Greens,Super Greens}"
4631,Larger Plate,11.3,"{Broccoli Beef,Honey Sesame Chicken Breast,String Bean Chicken Breast,Super Greens,Chow Mein}"
4632,Larger Plate,11.3,"{Broccoli Beef,Honey Sesame Chicken Breast,Black Pepper Chicken,Super Greens,Fried Rice}"
4633,Larger Plate,11.3,"{Broccoli Beef,Beijing Beef,Beijing Beef,Super Greens,White Rice}"
4634,Larger Plate,11.3,"{Broccoli Beef,Beijing Beef,Mushroom Chicken,Chow Mein,Chow Mein}"
4635,Larger Plate,11.3,"{Broccoli Beef,Beijing Beef,SweetFire Chicken Breast,Chow Mein,Fried Rice}"
4636,Larger Plate,11.3,"{Broccoli Beef,Beijing Beef,String Bean Chicken Breast,Chow Mein,White Rice}"
4637,Larger Plate,11.3,"{Broccoli Beef,Beijing Beef,Black Pepper Chicken,Fried Rice,Fried Rice}"
4638,Larger Plate,11.3,"{Broccoli Beef,Mushroom Chicken,Mushroom Chicken,Fried Rice,White Rice}"
4639,Larger Plate,11.3,"{Broccoli Beef,Mushroom Chicken,SweetFire Chicken Breast,White Rice,White Rice}"
4640,Larger Plate,11.3,"{Broccoli Beef,Mushroom Chicken,String Bean Chicken Breast,Super Greens,Super Greens}"
4641,Larger Plate,11.3,"{Broccoli Beef,Mushroom Chicken,Black Pepper Chicken,Super Greens,Chow Mein}"
4642,Larger Plate,11.3,"{Broccoli Beef,SweetFire Chicken Breast,SweetFire Chicken Breast,Super Greens,Fried Rice}"
4643,Larger Plate,11.3,"{Broccoli Beef,SweetFire Chicken Breast,String Bean Chicken Breast,Super Greens,White Rice}"
4644,Larger Plate,11.3,"{Broccoli Beef,SweetFire Chicken Breast,Black Pepper Chicken,Chow Mein,Chow Mein}"
4645,Larger Plate,11.3,"{Broccoli Beef,String Bean Chicken Breast,String Bean Chicken Breast,Chow Mein,Fried Rice}"
4646,Larger Plate,11.3,"{Broccoli Beef,String Bean Chicken Breast,Black Pepper Chicken,Chow Mein,White Rice}"
4647,Larger Plate,11.3,"{Broccoli Beef,Black Pepper Chicken,Black Pepper Chicken,Fried Rice,Fried Rice}"
4648,Larger Plate,11.3,"{Kung Pao Chicken,Kung Pao Chicken,Kung Pao Chicken,Fried Rice,White Rice}"
4649,Larger Plate,11.3,"{Kung Pao Chicken,Kung Pao Chicken,Honey Sesame Chicken Breast,White Rice,White Rice}"
4650,Larger Plate,11.3,"{Kung Pao Chicken,Kung Pao Chicken,Beijing Beef,Super Greens,Super Greens}"
4651,Larger Plate,11.3,"{Kung Pao Chicken,Kung Pao Chicken,Mushroom Chicken,Super Greens,Chow Mein}"
4652,Larger Plate,11.3,"{Kung Pao Chicken,Kung Pao Chicken,SweetFire Chicken Breast,Super Greens,Fried Rice}"
4653,Larger Plate,11.3,"{Kung Pao Chicken,Kung Pao Chicken,String Bean Chicken Breast,Super Greens,White Rice}"
4654,Larger Plate,11.3,"{Kung Pao Chicken,Kung Pao Chicken,Black Pepper Chicken,Chow Mein,Chow Mein}"
4655,Larger Plate,11.3,"{Kung Pao Chicken,Honey Sesame Chicken Breast,Honey Sesame Chicken Breast,Chow Mein,Fried Rice}"
4656,Larger Plate,11.3,"{Kung Pao Chicken,Honey Sesame Chicken Breast,Beijing Beef,Chow Mein,White Rice}"
4657,Larger Plate,11.3,"{Kung Pao Chicken,Honey Sesame Chicken Breast,Mushroom Chicken,Fried Rice,Fried Rice}"
4658,Larger Plate,11.3,"{Kung Pao Chicken,Honey Sesame Chicken Breast,SweetFire Chicken Breast,Fried Rice,White Rice}"
4659,Larger Plate,11.3,"{Kung Pao Chicken,Honey Sesame Chicken Breast,String Bean Chicken Breast,White Rice,White Rice}"
4660,Larger Plate,11.3,"{Kung Pao Chicken,Honey Sesame Chicken Breast,Black Pepper Chicken,Super Greens,Super Greens}"
4661,Larger Plate,11.3,"{Kung Pao Chicken,Beijing Beef,Beijing Beef,Super Greens,Chow Mein}"
4662,Larger Plate,11.3,"{Kung Pao Chicken,Beijing Beef,Mushroom Chicken,Super Greens,Fried Rice}"
4663,Larger Plate,11.3,"{Kung Pao Chicken,Beijing Beef,SweetFire Chicken Breast,Super Greens,White Rice}"
4664,Larger Plate,11.3,"{Kung Pao Chicken,Beijing Beef,String Bean Chicken Breast,Chow Mein,Chow Mein}"
4665,Larger Plate,11.3,"{Kung Pao Chicken,Beijing Beef,Black Pepper Chicken,Chow Mein,Fried Rice}"
4666,Larger Plate,11.3,"{Kung Pao Chicken,Mushroom Chicken,Mushroom Chicken,Chow Mein,White Rice}"
4667,Larger Plate,11.3,"{Kung Pao Chicken,Mushroom Chicken,SweetFire Chicken Breast,Fried Rice,Fried Rice}"
4668,Larger Plate,11.3,"{Kung Pao Chicken,Mushroom Chicken,String Bean Chicken Breast,Fried Rice,White Rice}"
4669,Larger Plate,11.3,"{Kung Pao Chicken,Mushroom Chicken,Black Pepper Chicken,White Rice,White Rice}"
4670,Larger Plate,11.3,"{Kung Pao Chicken,SweetFire Chicken Breast,SweetFire Chicken Breast,Super Greens,Super Greens}"
4671,Larger Plate,11.3,"{Kung Pao Chicken,SweetFire Chicken Breast,String Bean Chicken Breast,Super Greens,Chow Mein}"
4672,Larger Plate,11.3,"{Kung Pao Chicken,SweetFire Chicken Breast,Black Pepper Chicken,Super Greens,Fried Rice}"
4673,Larger Plate,11.3,"{Kung Pao Chicken,String Bean Chicken Breast,String Bean Chicken Breast,Super Greens,White Rice}"
4674,Larger Plate,11.3,"{Kung Pao Chicken,String Bean Chicken Breast,Black Pepper Chicken,Chow Mein,Chow Mein}"
4675,Larger Plate,11.3,"{Kung Pao Chicken,Black Pepper Chicken,Black Pepper Chicken,Chow Mein,Fried Rice}"
4676,Larger Plate,11.3,"{Honey Sesame Chicken Breast,Honey Sesame Chicken Breast,Honey Sesame Chicken Breast,Chow Mein,White Rice}"
4677,Larger Plate,11.3,"{Honey Sesame Chicken Breast,Honey Sesame Chicken Breast,Beijing Beef,Fried Rice,Fried Rice}"
4678,Larger Plate,11.3,"{Honey Sesame Chicken Breast,Honey Sesame Chicken Breast,Mushroom Chicken,Fried Rice,White Rice}"
4679,Larger Plate,11.3,"{Honey Sesame Chicken Breast,Honey Sesame Chicken Breast,SweetFire Chicken Breast,White Rice,White Rice}"
4680,Larger Plate,11.3,"{Honey Sesame Chicken Breast,Honey Sesame Chicken Breast,String Bean Chicken Breast,Super Greens,Super Greens}"
4681,Larger Plate,11.3,"{Honey Sesame Chicken Breast,Honey Sesame Chicken Breast,Black Pepper Chicken,Super Greens,Chow Mein}"
4682,Larger Plate,11.3,"{Honey Sesame Chicken Breast,Beijing Beef,Beijing Beef,Super Greens,Fried Rice}"
4683,Larger Plate,11.3,"{Honey Sesame Chicken Breast,Beijing Beef,Mushroom Chicken,Super Greens,White Rice}"
4684,Larger Plate,11.3,"{Honey Sesame Chicken Breast,Beijing Beef,SweetFire Chicken Breast,Chow Mein,Chow Mein}"
4685,Larger Plate,11.3,"{Honey Sesame Chicken Breast,Beijing Beef,String Bean Chicken Breast,Chow Mein,Fried Rice}"
4686,Larger Plate,11.3,"{Honey Sesame Chicken Breast,Beijing Beef,Black Pepper Chicken,Chow Mein,White Rice}"
4687,Larger Plate,11.3,"{Honey Sesame Chicken Breast,Mushroom Chicken,Mushroom Chicken,Fried Rice,Fried Rice}"
4688,Larger Plate,11.3,"{Honey Sesame Chicken Breast,Mushroom Chicken,SweetFire Chicken Breast,Fried Rice,White Rice}"
4689,Larger Plate,11.3,"{Honey Sesame Chicken Breast,Mushroom Chicken,String Bean Chicken Breast,White Rice,White Rice}"
4690,Larger Plate,11.3,"{Honey Sesame Chicken Breast,Mushroom Chicken,Black Pepper Chicken,Super Greens,Super Greens}"
4691,Larger Plate,11.3,"{Honey Sesame Chicken Breast,SweetFire Chicken Breast,SweetFire Chicken Breast,Super Greens,Chow Mein}"
4692,Larger Plate,11.3,"{Honey Sesame Chicken Breast,SweetFire Chicken Breast,String Bean Chicken Breast,Super Greens,Fried Rice}"
4693,Larger Plate,11.3,"{Honey Sesame Chicken Breast,SweetFire Chicken Breast,Black Pepper Chicken,Super Greens,White Rice}"
4694,Larger Plate,11.3,"{Honey Sesame Chicken Breast,String Bean Chicken Breast,String Bean Chicken Breast,Chow Mein,Chow Mein}"
4695,Larger Plate,11.3,"{Honey Sesame Chicken Breast,String Bean Chicken Breast,Black Pepper Chicken,Chow Mein,Fried Rice}"
4696,Larger Plate,11.3,"{Honey Sesame Chicken Breast,Black Pepper Chicken,Black Pepper Chicken,Chow Mein,White Rice}"
4697,Larger Plate,11.3,"{Beijing Beef,Beijing Beef,Beijing Beef,Fried Rice,Fried Rice}"
4698,Larger Plate,11.3,"{Beijing Beef,Beijing Beef,Mushroom Chicken,Fried Rice,White Rice}"
4699,Larger Plate,11.3,"{Beijing Beef,Beijing Beef,SweetFire Chicken Breast,White Rice,White Rice}"
4700,Larger Plate,11.3,"{Beijing Beef,Beijing Beef,String Bean Chicken Breast,Super Greens,Super Greens}"
4701,Larger Plate,11.3,"{Beijing Beef,Beijing Beef,Black Pepper Chicken,Super Greens,Chow Mein}"
4702,Larger Plate,11.3,"{Beijing Beef,Mushroom Chicken,Mushroom Chicken,Super Greens,Fried Rice}"
4703,Larger Plate,11.3,"{Beijing Beef,Mushroom Chicken,SweetFire Chicken Breast,Super Greens,White Rice}"
4704,Larger Plate,11.3,"{Beijing Beef,Mushroom Chicken,String Bean Chicken Breast,Chow Mein,Chow Mein}"
4705,Larger Plate,11.3,"{Beijing Beef,Mushroom Chicken,Black Pepper Chicken,Chow Mein,Fried Rice}"
4706,Larger Plate,11.3,"{Beijing Beef,SweetFire Chicken Breast,SweetFire Chicken Breast,Chow Mein,White Rice}"
4707,Larger Plate,11.3,"{Beijing Beef,SweetFire Chicken Breast,String Bean Chicken Breast,Fried Rice,Fried Rice}"
4708,Larger Plate,11.3,"{Beijing Beef,SweetFire Chicken Breast,Black Pepper Chicken,Fried Rice,White Rice}"
4709,Larger Plate,11.3,"{Beijing Beef,String Bean Chicken Breast,String Bean Chicken Breast,White Rice,White Rice}"
4710,Larger Plate,11.3,"{Beijing Beef,String Bean Chicken Breast,Black Pepper Chicken,Super Greens,Super Greens}"
4711,Larger Plate,11.3,"{Beijing Beef,Black Pepper Chicken,Black Pepper Chicken,Super Greens,Chow Mein}"
4712,Larger Plate,11.3,"{Mushroom Chicken,Mushroom Chicken,Mushroom Chicken,Super Greens,Fried Rice}"
4713,Larger Plate,11.3,"{Mushroom Chicken,Mushroom Chicken,SweetFire Chicken Breast,Super Greens,White Rice}"
4714,Larger Plate,11.3,"{Mushroom Chicken,Mushroom Chicken,String Bean Chicken Breast,Chow Mein,Chow Mein}"
4715,Larger Plate,11.3,"{Mushroom Chicken,Mushroom Chicken,Black Pepper Chicken,Chow Mein,Fried Rice}"
4716,Larger Plate,11.3,"{Mushroom Chicken,SweetFire Chicken Breast,SweetFire Chicken Breast,Chow Mein,White Rice}"
4717,Larger Plate,11.3,"{Mushroom Chicken,SweetFire Chicken Breast,String Bean Chicken Breast,Fried Rice,Fried Rice}"
4718,Larger Plate,11.3,"{Mushroom Chicken,SweetFire Chicken Breast,Black Pepper Chicken,Fried Rice,White Rice}"
4719,Larger Plate,11.3,"{Mushroom Chicken,String Bean Chicken Breast,String Bean Chicken Breast,White Rice,White Rice}"
4720,Larger Plate,11.3,"{Mushroom Chicken,String Bean Chicken Breast,Black Pepper Chicken,Super Greens,Super Greens}"
4721,Larger Plate,11.3,"{Mushroom Chicken,Black Pepper Chicken,Black Pepper Chicken,Super Greens,Chow Mein}"
4722,Larger Plate,11.3,"{SweetFire Chicken Breast,SweetFire Chicken Breast,SweetFire Chicken Breast,Super Greens,Fried Rice}"
4723,Larger Plate,11.3,"{SweetFire Chicken Breast,SweetFire Chicken Breast,String Bean Chicken Breast,Super Greens,White Rice}"
4724,Larger Plate,11.3,"{SweetFire Chicken Breast,SweetFire Chicken Breast,Black Pepper Chicken,Chow Mein,Chow Mein}"
4725,Larger Plate,11.3,"{SweetFire Chicken Breast,String Bean Chicken Breast,String Bean Chicken Breast,Chow Mein,Fried Rice}"
4726,Larger Plate,11.3,"{SweetFire Chicken Breast,String Bean Chicken Breast,Black Pepper Chicken,Chow Mein,White Rice}"
4727,Larger Plate,11.3,"{SweetFire Chicken Breast,Black Pepper Chicken,Black Pepper Chicken,Fried Rice,Fried Rice}"
4728,Larger Plate,11.3,"{String Bean Chicken Breast,String Bean Chicken Breast,String Bean Chicken Breast,Fried Rice,White Rice}"
4729,Larger Plate,11.3,"{String Bean Chicken Breast,String Bean Chicken Breast,Black Pepper Chicken,White Rice,White Rice}"
4730,Larger Plate,11.3,"{String Bean Chicken Breast,Black Pepper Chicken,Black Pepper Chicken,Super Greens,Super Greens}"
4731,Larger Plate,11.3,"{Black Pepper Chicken,Black Pepper Chicken,Black Pepper Chicken,Super Greens,Chow Mein}"
4732,Larger Plate,11.3,"{Original Orange Chicken,Original Orange Chicken,Original Orange Chicken,Super Greens,Fried Rice}"
4733,Larger Plate,12.7,"{Original Orange Chicken,Original Orange Chicken,Black Pepper Sirloin Steak,Super Greens,White Rice}"
4734,Larger Plate,12.7,"{Original Orange Chicken,Original Orange Chicken,Honey Walnut Shrimp,Chow Mein,Chow Mein}"
4735,Larger Plate,11.3,"{Original Orange Chicken,Original Orange Chicken,Teriyaki Chicken,Chow Mein,Fried Rice}"
4736,Larger Plate,11.3,"{Original Orange Chicken,Original Orange Chicken,Broccoli Beef,Chow Mein,White Rice}"
4737,Larger Plate,11.3,"{Original Orange Chicken,Original Orange Chicken,Kung Pao Chicken,Fried Rice,Fried Rice}"
4738,Larger Plate,11.3,"{Original Orange Chicken,Original Orange Chicken,Honey Sesame Chicken Breast,Fried Rice,White Rice}"
4739,Larger Plate,11.3,"{Original Orange Chicken,Original Orange Chicken,Beijing Beef,White Rice,White Rice}"
4740,Larger Plate,11.3,"{Original Orange Chicken,Original Orange Chicken,Mushroom Chicken,Super Greens,Super Greens}"
4741,Larger Plate,11.3,"{Original Orange Chicken,Original Orange Chicken,SweetFire Chicken Breast,Super Greens,Chow Mein}"
4742,Larger Plate,11.3,"{Original Orange Chicken,Original Orange Chicken,String Bean Chicken Breast,Super Greens,Fried Rice}"
4743,Larger Plate,11.3,"{Original Orange Chicken,Original Orange Chicken,Black Pepper Chicken,Super Greens,White Rice}"
4744,Larger Plate,12.7,"{Original Orange Chicken,Black Pepper Sirloin Steak,Black Pepper Sirloin Steak,Chow Mein,Chow Mein}"
4745,Larger Plate,12.7,"{Original Orange Chicken,Black Pepper Sirloin Steak,Honey Walnut Shrimp,Chow Mein,Fried Rice}"
4746,Larger Plate,12.7,"{Original Orange Chicken,Black Pepper Sirloin Steak,Teriyaki Chicken,Chow Mein,White Rice}"
4747,Larger Plate,12.7,"{Original Orange Chicken,Black Pepper Sirloin Steak,Broccoli Beef,Fried Rice,Fried Rice}"
4748,Larger Plate,12.7,"{Original Orange Chicken,Black Pepper Sirloin Steak,Kung Pao Chicken,Fried Rice,White Rice}"
4749,Larger Plate,12.7,"{Original Orange Chicken,Black Pepper Sirloin Steak,Honey Sesame Chicken Breast,White Rice,White Rice}"
4750,Larger Plate,12.7,"{Original Orange Chicken,Black Pepper Sirloin Steak,Beijing Beef,Super Greens,Super Greens}"
4751,Larger Plate,12.7,"{Original Orange Chicken,Black Pepper Sirloin Steak,Mushroom Chicken,Super Greens,Chow Mein}"
4752,Larger Plate,12.7,"{Original Orange Chicken,Black Pepper Sirloin Steak,SweetFire Chicken Breast,Super Greens,Fried Rice}"
4753,Larger Plate,12.7,"{Original Orange Chicken,Black Pepper Sirloin Steak,String Bean Chicken Breast,Super Greens,White Rice}"
4754,Larger Plate,12.7,"{Original Orange Chicken,Black Pepper Sirloin Steak,Black Pepper Chicken,Chow Mein,Chow Mein}"
4755,Larger Plate,12.7,"{Original Orange Chicken,Honey Walnut Shrimp,Honey Walnut Shrimp,Chow Mein,Fried Rice}"
4756,Larger Plate,12.7,"{Original Orange Chicken,Honey Walnut Shrimp,Teriyaki Chicken,Chow Mein,White Rice}"
4757,Larger Plate,12.7,"{Original Orange Chicken,Honey Walnut Shrimp,Broccoli Beef,Fried Rice,Fried Rice}"
4758,Larger Plate,12.7,"{Original Orange Chicken,Honey Walnut Shrimp,Kung Pao Chicken,Fried Rice,White Rice}"
4759,Larger Plate,12.7,"{Original Orange Chicken,Honey Walnut Shrimp,Honey Sesame Chicken Breast,White Rice,White Rice}"
4760,Larger Plate,12.7,"{Original Orange Chicken,Honey Walnut Shrimp,Beijing Beef,Super Greens,Super Greens}"
4761,Larger Plate,12.7,"{Original Orange Chicken,Honey Walnut Shrimp,Mushroom Chicken,Super Greens,Chow Mein}"
4762,Larger Plate,12.7,"{Original Orange Chicken,Honey Walnut Shrimp,SweetFire Chicken Breast,Super Greens,Fried Rice}"
4763,Larger Plate,12.7,"{Original Orange Chicken,Honey Walnut Shrimp,String Bean Chicken Breast,Super Greens,White Rice}"
4764,Larger Plate,12.7,"{Original Orange Chicken,Honey Walnut Shrimp,Black Pepper Chicken,Chow Mein,Chow Mein}"
4765,Larger Plate,11.3,"{Original Orange Chicken,Teriyaki Chicken,Teriyaki Chicken,Chow Mein,Fried Rice}"
4766,Larger Plate,11.3,"{Original Orange Chicken,Teriyaki Chicken,Broccoli Beef,Chow Mein,White Rice}"
4767,Larger Plate,11.3,"{Original Orange Chicken,Teriyaki Chicken,Kung Pao Chicken,Fried Rice,Fried Rice}"
4768,Larger Plate,11.3,"{Original Orange Chicken,Teriyaki Chicken,Honey Sesame Chicken Breast,Fried Rice,White Rice}"
4769,Larger Plate,11.3,"{Original Orange Chicken,Teriyaki Chicken,Beijing Beef,White Rice,White Rice}"
4770,Larger Plate,11.3,"{Original Orange Chicken,Teriyaki Chicken,Mushroom Chicken,Super Greens,Super Greens}"
4771,Larger Plate,11.3,"{Original Orange Chicken,Teriyaki Chicken,SweetFire Chicken Breast,Super Greens,Chow Mein}"
4772,Larger Plate,11.3,"{Original Orange Chicken,Teriyaki Chicken,String Bean Chicken Breast,Super Greens,Fried Rice}"
4773,Larger Plate,11.3,"{Original Orange Chicken,Teriyaki Chicken,Black Pepper Chicken,Super Greens,White Rice}"
4774,Larger Plate,11.3,"{Original Orange Chicken,Broccoli Beef,Broccoli Beef,Chow Mein,Chow Mein}"
4775,Larger Plate,11.3,"{Original Orange Chicken,Broccoli Beef,Kung Pao Chicken,Chow Mein,Fried Rice}"
4776,Larger Plate,11.3,"{Original Orange Chicken,Broccoli Beef,Honey Sesame Chicken Breast,Chow Mein,White Rice}"
4777,Larger Plate,11.3,"{Original Orange Chicken,Broccoli Beef,Beijing Beef,Fried Rice,Fried Rice}"
4778,Larger Plate,11.3,"{Original Orange Chicken,Broccoli Beef,Mushroom Chicken,Fried Rice,White Rice}"
4779,Larger Plate,11.3,"{Original Orange Chicken,Broccoli Beef,SweetFire Chicken Breast,White Rice,White Rice}"
4780,Larger Plate,11.3,"{Original Orange Chicken,Broccoli Beef,String Bean Chicken Breast,Super Greens,Super Greens}"
4781,Larger Plate,11.3,"{Original Orange Chicken,Broccoli Beef,Black Pepper Chicken,Super Greens,Chow Mein}"
4782,Larger Plate,11.3,"{Original Orange Chicken,Kung Pao Chicken,Kung Pao Chicken,Super Greens,Fried Rice}"
4783,Larger Plate,11.3,"{Original Orange Chicken,Kung Pao Chicken,Honey Sesame Chicken Breast,Super Greens,White Rice}"
4784,Larger Plate,11.3,"{Original Orange Chicken,Kung Pao Chicken,Beijing Beef,Chow Mein,Chow Mein}"
4785,Larger Plate,11.3,"{Original Orange Chicken,Kung Pao Chicken,Mushroom Chicken,Chow Mein,Fried Rice}"
4786,Larger Plate,11.3,"{Original Orange Chicken,Kung Pao Chicken,SweetFire Chicken Breast,Chow Mein,White Rice}"
4787,Larger Plate,11.3,"{Original Orange Chicken,Kung Pao Chicken,String Bean Chicken Breast,Fried Rice,Fried Rice}"
4788,Larger Plate,11.3,"{Original Orange Chicken,Kung Pao Chicken,Black Pepper Chicken,Fried Rice,White Rice}"
4789,Larger Plate,11.3,"{Original Orange Chicken,Honey Sesame Chicken Breast,Honey Sesame Chicken Breast,White Rice,White Rice}"
4790,Larger Plate,11.3,"{Original Orange Chicken,Honey Sesame Chicken Breast,Beijing Beef,Super Greens,Super Greens}"
4791,Larger Plate,11.3,"{Original Orange Chicken,Honey Sesame Chicken Breast,Mushroom Chicken,Super Greens,Chow Mein}"
4792,Larger Plate,11.3,"{Original Orange Chicken,Honey Sesame Chicken Breast,SweetFire Chicken Breast,Super Greens,Fried Rice}"
4793,Larger Plate,11.3,"{Original Orange Chicken,Honey Sesame Chicken Breast,String Bean Chicken Breast,Super Greens,White Rice}"
4794,Larger Plate,11.3,"{Original Orange Chicken,Honey Sesame Chicken Breast,Black Pepper Chicken,Chow Mein,Chow Mein}"
4795,Larger Plate,11.3,"{Original Orange Chicken,Beijing Beef,Beijing Beef,Chow Mein,Fried Rice}"
4796,Larger Plate,11.3,"{Original Orange Chicken,Beijing Beef,Mushroom Chicken,Chow Mein,White Rice}"
4797,Larger Plate,11.3,"{Original Orange Chicken,Beijing Beef,SweetFire Chicken Breast,Fried Rice,Fried Rice}"
4798,Larger Plate,11.3,"{Original Orange Chicken,Beijing Beef,String Bean Chicken Breast,Fried Rice,White Rice}"
4799,Larger Plate,11.3,"{Original Orange Chicken,Beijing Beef,Black Pepper Chicken,White Rice,White Rice}"
4800,Larger Plate,11.3,"{Original Orange Chicken,Mushroom Chicken,Mushroom Chicken,Super Greens,Super Greens}"
