orderid,totalcost,orderdate
50326,11.30,2025-04-09 15:52:00
50327,11.30,2025-04-09 15:54:00
50328,11.30,2025-04-09 15:56:00
50329,9.80,2025-04-09 15:58:00
50330,12.70,2025-04-09 16:00:00
50331,11.30,2025-04-09 16:02:00
50332,11.30,2025-04-09 16:04:00
50333,12.70,2025-04-09 16:06:00
50334,21.10,2025-04-09 16:08:00
50335,11.30,2025-04-09 16:10:00
50336,9.80,2025-04-09 16:12:00
50337,12.70,2025-04-09 16:14:00
50338,11.30,2025-04-09 16:16:00
50339,12.70,2025-04-09 16:18:00
50340,11.30,2025-04-09 16:20:00
50341,21.10,2025-04-09 16:22:00
50342,9.80,2025-04-09 16:24:00
50343,11.30,2025-04-09 16:26:00
50344,11.30,2025-04-09 16:28:00
50345,12.70,2025-04-09 16:30:00
50346,24.00,2025-04-09 16:32:00
50347,11.30,2025-04-09 16:34:00
50348,11.30,2025-04-09 16:36:00
50349,11.30,2025-04-09 16:38:00
50350,11.30,2025-04-09 16:40:00
50351,11.30,2025-04-09 16:42:00
50352,11.30,2025-04-09 16:44:00
50353,12.70,2025-04-09 16:46:00
50354,11.30,2025-04-09 16:48:00
50355,11.30,2025-04-09 16:50:00
50356,9.80,2025-04-09 16:52:00
50357,12.70,2025-04-09 16:54:00
50358,11.30,2025-04-09 16:56:00
50359,11.30,2025-04-09 16:58:00
50360,11.30,2025-04-09 17:00:00
50361,9.80,2025-04-09 17:02:00
50362,22.50,2025-04-09 17:04:00
50363,11.30,2025-04-09 17:06:00
50364,12.70,2025-04-09 17:08:00
50365,9.80,2025-04-09 17:10:00
50366,9.80,2025-04-09 17:12:00
50367,9.80,2025-04-09 17:14:00
50368,11.30,2025-04-09 17:16:00
50369,22.60,2025-04-09 17:18:00
50370,22.60,2025-04-09 17:20:00
50371,9.80,2025-04-09 17:22:00
50372,8.30,2025-04-09 17:24:00
50373,12.70,2025-04-09 17:26:00
50374,12.70,2025-04-09 17:28:00
50375,12.70,2025-04-09 17:30:00
50376,11.30,2025-04-09 17:32:00
50377,11.30,2025-04-09 17:34:00
50378,11.30,2025-04-09 17:36:00
50379,12.70,2025-04-09 17:38:00
50380,21.10,2025-04-09 17:40:00
50381,12.70,2025-04-09 17:42:00
50382,11.30,2025-04-09 17:44:00
50383,12.70,2025-04-09 17:46:00
50384,11.30,2025-04-09 17:48:00
50385,12.70,2025-04-09 17:50:00
50386,12.70,2025-04-09 17:52:00
50387,9.80,2025-04-09 17:54:00
50388,9.80,2025-04-09 17:56:00
50389,11.30,2025-04-09 17:58:00
50390,11.30,2025-04-09 18:00:00
50391,12.70,2025-04-09 18:02:00
50392,11.30,2025-04-09 18:04:00
50393,11.30,2025-04-09 18:06:00
50394,12.70,2025-04-09 18:08:00
50395,9.80,2025-04-09 18:10:00
50396,11.30,2025-04-09 18:12:00
50397,12.70,2025-04-09 18:14:00
50398,11.30,2025-04-09 18:16:00
50399,11.30,2025-04-09 18:18:00
50400,22.50,2025-04-09 18:20:00
50401,12.70,2025-04-09 18:22:00
50402,12.70,2025-04-09 18:24:00
50403,11.30,2025-04-09 18:26:00
50404,11.30,2025-04-09 18:28:00
50405,9.80,2025-04-09 18:30:00
50406,12.70,2025-04-09 18:32:00
50407,35.30,2025-04-09 18:34:00
50408,11.30,2025-04-09 18:36:00
50409,11.30,2025-04-09 18:38:00
50410,33.80,2025-04-09 18:40:00
50411,12.70,2025-04-09 18:42:00
50412,24.00,2025-04-09 18:44:00
50413,11.30,2025-04-09 18:46:00
50414,12.70,2025-04-09 18:48:00
50415,12.70,2025-04-09 18:50:00
50416,11.30,2025-04-09 18:52:00
50417,11.30,2025-04-09 18:54:00
50418,11.30,2025-04-09 18:56:00
50419,11.30,2025-04-09 18:58:00
50420,11.30,2025-04-09 19:00:00
50421,11.30,2025-04-09 19:02:00
50422,11.30,2025-04-09 19:04:00
50423,11.30,2025-04-09 19:06:00
50424,11.30,2025-04-09 19:08:00
50425,11.30,2025-04-09 19:10:00
50426,22.60,2025-04-09 19:12:00
50427,11.30,2025-04-09 19:14:00
50428,11.30,2025-04-09 19:16:00
50429,11.30,2025-04-09 19:18:00
50430,12.70,2025-04-09 19:20:00
50431,11.30,2025-04-09 19:22:00
50432,12.70,2025-04-09 19:24:00
50433,9.80,2025-04-09 19:26:00
50434,22.60,2025-04-09 19:28:00
50435,11.30,2025-04-09 19:30:00
50436,12.70,2025-04-09 19:32:00
50437,11.30,2025-04-09 19:34:00
50438,11.30,2025-04-09 19:36:00
50439,12.70,2025-04-09 19:38:00
50440,11.30,2025-04-09 19:40:00
50441,9.80,2025-04-09 19:42:00
50442,9.80,2025-04-09 19:44:00
50443,11.30,2025-04-09 19:46:00
50444,9.80,2025-04-09 19:48:00
50445,12.70,2025-04-09 19:50:00
50446,12.70,2025-04-09 19:52:00
50447,12.70,2025-04-09 19:54:00
50448,8.30,2025-04-09 19:56:00
50449,12.70,2025-04-09 19:58:00
50450,11.30,2025-04-09 20:00:00
50451,11.30,2025-04-10 10:02:00
50452,11.30,2025-04-10 10:04:00
50453,36.70,2025-04-10 10:06:00
50454,11.30,2025-04-10 10:08:00
50455,12.70,2025-04-10 10:10:00
50456,12.70,2025-04-10 10:12:00
50457,12.70,2025-04-10 10:14:00
50458,12.70,2025-04-10 10:16:00
50459,9.80,2025-04-10 10:18:00
50460,11.30,2025-04-10 10:20:00
50461,11.30,2025-04-10 10:22:00
50462,11.30,2025-04-10 10:24:00
50463,11.30,2025-04-10 10:26:00
50464,12.70,2025-04-10 10:28:00
50465,12.70,2025-04-10 10:30:00
50466,21.10,2025-04-10 10:32:00
50467,11.30,2025-04-10 10:34:00
50468,12.70,2025-04-10 10:36:00
50469,11.30,2025-04-10 10:38:00
50470,12.70,2025-04-10 10:40:00
50471,11.30,2025-04-10 10:42:00
50472,11.30,2025-04-10 10:44:00
50473,11.30,2025-04-10 10:46:00
50474,11.30,2025-04-10 10:48:00
50475,11.30,2025-04-10 10:50:00
50476,11.30,2025-04-10 10:52:00
50477,8.30,2025-04-10 10:54:00
50478,12.70,2025-04-10 10:56:00
50479,11.30,2025-04-10 10:58:00
50480,12.70,2025-04-10 11:00:00
50481,11.30,2025-04-10 11:02:00
50482,11.30,2025-04-10 11:04:00
50483,24.00,2025-04-10 11:06:00
50484,9.80,2025-04-10 11:08:00
50485,12.70,2025-04-10 11:10:00
50486,12.70,2025-04-10 11:12:00
50487,9.80,2025-04-10 11:14:00
50488,12.70,2025-04-10 11:16:00
50489,11.30,2025-04-10 11:18:00
50490,11.30,2025-04-10 11:20:00
50491,12.70,2025-04-10 11:22:00
50492,35.30,2025-04-10 11:24:00
50493,11.30,2025-04-10 11:26:00
50494,35.30,2025-04-10 11:28:00
50495,11.30,2025-04-10 11:30:00
50496,12.70,2025-04-10 11:32:00
50497,12.70,2025-04-10 11:34:00
50498,11.30,2025-04-10 11:36:00
50499,12.70,2025-04-10 11:38:00
50500,11.30,2025-04-10 11:40:00
50501,11.30,2025-04-10 11:42:00
50502,11.30,2025-04-10 11:44:00
50503,11.30,2025-04-10 11:46:00
50504,11.30,2025-04-10 11:48:00
50505,11.30,2025-04-10 11:50:00
50506,11.30,2025-04-10 11:52:00
50507,11.30,2025-04-10 11:54:00
50508,12.70,2025-04-10 11:56:00
50509,12.70,2025-04-10 11:58:00
50510,9.80,2025-04-10 12:00:00
50511,11.30,2025-04-10 12:02:00
50512,12.70,2025-04-10 12:04:00
50513,11.30,2025-04-10 12:06:00
50514,11.30,2025-04-10 12:08:00
50515,9.80,2025-04-10 12:10:00
50516,11.30,2025-04-10 12:12:00
50517,11.30,2025-04-10 12:14:00
50518,11.30,2025-04-10 12:16:00
50519,11.30,2025-04-10 12:18:00
50520,11.30,2025-04-10 12:20:00
50521,11.30,2025-04-10 12:22:00
50522,12.70,2025-04-10 12:24:00
50523,9.80,2025-04-10 12:26:00
50524,11.30,2025-04-10 12:28:00
50525,11.30,2025-04-10 12:30:00
50526,11.30,2025-04-10 12:32:00
50527,11.30,2025-04-10 12:34:00
50528,38.10,2025-04-10 12:36:00
50529,12.70,2025-04-10 12:38:00
50530,11.30,2025-04-10 12:40:00
50531,11.30,2025-04-10 12:42:00
50532,12.70,2025-04-10 12:44:00
50533,11.30,2025-04-10 12:46:00
50534,12.70,2025-04-10 12:48:00
50535,12.70,2025-04-10 12:50:00
50536,12.70,2025-04-10 12:52:00
50537,9.80,2025-04-10 12:54:00
50538,11.30,2025-04-10 12:56:00
50539,12.70,2025-04-10 12:58:00
50540,9.80,2025-04-10 13:00:00
50541,9.80,2025-04-10 13:02:00
50542,11.30,2025-04-10 13:04:00
50543,9.80,2025-04-10 13:06:00
50544,12.70,2025-04-10 13:08:00
50545,11.30,2025-04-10 13:10:00
50546,12.70,2025-04-10 13:12:00
50547,11.30,2025-04-10 13:14:00
50548,11.30,2025-04-10 13:16:00
50549,11.30,2025-04-10 13:18:00
50550,35.30,2025-04-10 13:20:00
50551,8.30,2025-04-10 13:22:00
50552,9.80,2025-04-10 13:24:00
50553,32.40,2025-04-10 13:26:00
50554,22.60,2025-04-10 13:28:00
50555,12.70,2025-04-10 13:30:00
50556,12.70,2025-04-10 13:32:00
50557,12.70,2025-04-10 13:34:00
50558,35.30,2025-04-10 13:36:00
50559,11.30,2025-04-10 13:38:00
50560,11.30,2025-04-10 13:40:00
50561,12.70,2025-04-10 13:42:00
50562,11.30,2025-04-10 13:44:00
50563,24.00,2025-04-10 13:46:00
50564,12.70,2025-04-10 13:48:00
50565,12.70,2025-04-10 13:50:00
50566,11.30,2025-04-10 13:52:00
50567,12.70,2025-04-10 13:54:00
50568,9.80,2025-04-10 13:56:00
50569,11.30,2025-04-10 13:58:00
50570,12.70,2025-04-10 14:00:00
50571,11.30,2025-04-10 14:02:00
50572,11.30,2025-04-10 14:04:00
50573,9.80,2025-04-10 14:06:00
50574,11.30,2025-04-10 14:08:00
50575,12.70,2025-04-10 14:10:00
50576,33.90,2025-04-10 14:12:00
50577,9.80,2025-04-10 14:14:00
50578,11.30,2025-04-10 14:16:00
50579,11.30,2025-04-10 14:18:00
50580,11.30,2025-04-10 14:20:00
50581,11.30,2025-04-10 14:22:00
50582,11.30,2025-04-10 14:24:00
50583,11.30,2025-04-10 14:26:00
50584,11.30,2025-04-10 14:28:00
50585,12.70,2025-04-10 14:30:00
50586,11.30,2025-04-10 14:32:00
50587,11.30,2025-04-10 14:34:00
50588,11.30,2025-04-10 14:36:00
50589,12.70,2025-04-10 14:38:00
50590,11.30,2025-04-10 14:40:00
50591,11.30,2025-04-10 14:42:00
50592,11.30,2025-04-10 14:44:00
50593,11.30,2025-04-10 14:46:00
50594,12.70,2025-04-10 14:48:00
50595,24.00,2025-04-10 14:50:00
50596,9.80,2025-04-10 14:52:00
50597,33.80,2025-04-10 14:54:00
50598,12.70,2025-04-10 14:56:00
50599,12.70,2025-04-10 14:58:00
50600,9.80,2025-04-10 15:00:00
50601,11.30,2025-04-10 15:02:00
50602,12.70,2025-04-10 15:04:00
50603,12.70,2025-04-10 15:06:00
50604,12.70,2025-04-10 15:08:00
50605,12.70,2025-04-10 15:10:00
50606,11.30,2025-04-10 15:12:00
50607,11.30,2025-04-10 15:14:00
50608,12.70,2025-04-10 15:16:00
50609,11.30,2025-04-10 15:18:00
50610,11.30,2025-04-10 15:20:00
50611,11.30,2025-04-10 15:22:00
50612,12.70,2025-04-10 15:24:00
50613,9.80,2025-04-10 15:26:00
50614,11.30,2025-04-10 15:28:00
50615,11.30,2025-04-10 15:30:00
50616,9.80,2025-04-10 15:32:00
50617,12.70,2025-04-10 15:34:00
50618,11.30,2025-04-10 15:36:00
50619,11.30,2025-04-10 15:38:00
50620,11.30,2025-04-10 15:40:00
50621,11.30,2025-04-10 15:42:00
50622,11.30,2025-04-10 15:44:00
50623,24.00,2025-04-10 15:46:00
50624,11.30,2025-04-10 15:48:00
50625,11.30,2025-04-10 15:50:00
50626,11.30,2025-04-10 15:52:00
50627,12.70,2025-04-10 15:54:00
50628,24.00,2025-04-10 15:56:00
50629,12.70,2025-04-10 15:58:00
50630,11.30,2025-04-10 16:00:00
50631,12.70,2025-04-10 16:02:00
50632,11.30,2025-04-10 16:04:00
50633,11.30,2025-04-10 16:06:00
50634,11.30,2025-04-10 16:08:00
50635,9.80,2025-04-10 16:10:00
50636,11.30,2025-04-10 16:12:00
50637,12.70,2025-04-10 16:14:00
50638,11.30,2025-04-10 16:16:00
50639,11.30,2025-04-10 16:18:00
50640,45.10,2025-04-10 16:20:00
50641,9.80,2025-04-10 16:22:00
50642,25.40,2025-04-10 16:24:00
50643,11.30,2025-04-10 16:26:00
50644,12.70,2025-04-10 16:28:00
50645,11.30,2025-04-10 16:30:00
50646,11.30,2025-04-10 16:32:00
50647,12.70,2025-04-10 16:34:00
50648,32.40,2025-04-10 16:36:00
50649,11.30,2025-04-10 16:38:00
50650,11.30,2025-04-10 16:40:00
50651,12.70,2025-04-10 16:42:00
50652,11.30,2025-04-10 16:44:00
50653,11.30,2025-04-10 16:46:00
50654,24.00,2025-04-10 16:48:00
50655,11.30,2025-04-10 16:50:00
50656,11.30,2025-04-10 16:52:00
50657,11.30,2025-04-10 16:54:00
50658,9.80,2025-04-10 16:56:00
50659,11.30,2025-04-10 16:58:00
50660,12.70,2025-04-10 17:00:00
50661,12.70,2025-04-10 17:02:00
50662,11.30,2025-04-10 17:04:00
50663,11.30,2025-04-10 17:06:00
50664,12.70,2025-04-10 17:08:00
50665,11.30,2025-04-10 17:10:00
50666,12.70,2025-04-10 17:12:00
50667,11.30,2025-04-10 17:14:00
50668,11.30,2025-04-10 17:16:00
50669,12.70,2025-04-10 17:18:00
50670,12.70,2025-04-10 17:20:00
50671,11.30,2025-04-10 17:22:00
50672,12.70,2025-04-10 17:24:00
50673,12.70,2025-04-10 17:26:00
50674,11.30,2025-04-10 17:28:00
50675,11.30,2025-04-10 17:30:00
50676,9.80,2025-04-10 17:32:00
50677,12.70,2025-04-10 17:34:00
50678,11.30,2025-04-10 17:36:00
50679,9.80,2025-04-10 17:38:00
50680,11.30,2025-04-10 17:40:00
50681,9.80,2025-04-10 17:42:00
50682,11.30,2025-04-10 17:44:00
50683,12.70,2025-04-10 17:46:00
50684,11.30,2025-04-10 17:48:00
50685,12.70,2025-04-10 17:50:00
50686,33.90,2025-04-10 17:52:00
50687,24.00,2025-04-10 17:54:00
50688,11.30,2025-04-10 17:56:00
50689,12.70,2025-04-10 17:58:00
50690,12.70,2025-04-10 18:00:00
50691,12.70,2025-04-10 18:02:00
50692,11.30,2025-04-10 18:04:00
50693,12.70,2025-04-10 18:06:00
50694,22.60,2025-04-10 18:08:00
50695,11.30,2025-04-10 18:10:00
50696,36.70,2025-04-10 18:12:00
50697,11.30,2025-04-10 18:14:00
50698,11.30,2025-04-10 18:16:00
50699,11.30,2025-04-10 18:18:00
50700,11.30,2025-04-10 18:20:00
50701,11.30,2025-04-10 18:22:00
50702,11.30,2025-04-10 18:24:00
50703,12.70,2025-04-10 18:26:00
50704,11.30,2025-04-10 18:28:00
50705,11.30,2025-04-10 18:30:00
50706,11.30,2025-04-10 18:32:00
50707,11.30,2025-04-10 18:34:00
50708,11.30,2025-04-10 18:36:00
50709,11.30,2025-04-10 18:38:00
50710,11.30,2025-04-10 18:40:00
50711,12.70,2025-04-10 18:42:00
50712,11.30,2025-04-10 18:44:00
50713,12.70,2025-04-10 18:46:00
50714,11.30,2025-04-10 18:48:00
50715,11.30,2025-04-10 18:50:00
50716,11.30,2025-04-10 18:52:00
50717,12.70,2025-04-10 18:54:00
50718,11.30,2025-04-10 18:56:00
50719,35.30,2025-04-10 18:58:00
50720,36.70,2025-04-10 19:00:00
50721,11.30,2025-04-10 19:02:00
50722,12.70,2025-04-10 19:04:00
50723,11.30,2025-04-10 19:06:00
50724,12.70,2025-04-10 19:08:00
50725,12.70,2025-04-10 19:10:00
50726,11.30,2025-04-10 19:12:00
50727,12.70,2025-04-10 19:14:00
50728,9.80,2025-04-10 19:16:00
50729,11.30,2025-04-10 19:18:00
50730,12.70,2025-04-10 19:20:00
50731,11.30,2025-04-10 19:22:00
50732,9.80,2025-04-10 19:24:00
50733,12.70,2025-04-10 19:26:00
50734,9.80,2025-04-10 19:28:00
50735,11.30,2025-04-10 19:30:00
50736,11.30,2025-04-10 19:32:00
50737,11.30,2025-04-10 19:34:00
50738,12.70,2025-04-10 19:36:00
50739,11.30,2025-04-10 19:38:00
50740,12.70,2025-04-10 19:40:00
50741,12.70,2025-04-10 19:42:00
50742,11.30,2025-04-10 19:44:00
50743,9.80,2025-04-10 19:46:00
50744,35.30,2025-04-10 19:48:00
50745,11.30,2025-04-10 19:50:00
50746,12.70,2025-04-10 19:52:00
50747,9.80,2025-04-10 19:54:00
50748,12.70,2025-04-10 19:56:00
50749,11.30,2025-04-10 19:58:00
50750,35.30,2025-04-11 10:01:52
50751,11.30,2025-04-11 10:03:44
50752,11.30,2025-04-11 10:05:36
50753,11.30,2025-04-11 10:07:28
50754,12.70,2025-04-11 10:09:20
50755,12.70,2025-04-11 10:11:12
50756,21.10,2025-04-11 10:13:04
50757,12.70,2025-04-11 10:14:56
50758,11.30,2025-04-11 10:16:48
50759,21.10,2025-04-11 10:18:40
50760,12.70,2025-04-11 10:20:32
50761,25.40,2025-04-11 10:22:24
50762,11.30,2025-04-11 10:24:16
50763,11.30,2025-04-11 10:26:08
50764,12.70,2025-04-11 10:28:00
50765,12.70,2025-04-11 10:29:52
50766,11.30,2025-04-11 10:31:44
50767,12.70,2025-04-11 10:33:36
50768,22.60,2025-04-11 10:35:28
50769,9.80,2025-04-11 10:37:20
50770,9.80,2025-04-11 10:39:12
50771,12.70,2025-04-11 10:41:04
50772,11.30,2025-04-11 10:42:56
50773,11.30,2025-04-11 10:44:48
50774,12.70,2025-04-11 10:46:40
50775,11.30,2025-04-11 10:48:32
50776,12.70,2025-04-11 10:50:24
50777,12.70,2025-04-11 10:52:16
50778,11.30,2025-04-11 10:54:08
50779,11.30,2025-04-11 10:56:00
50780,9.80,2025-04-11 10:57:52
50781,11.30,2025-04-11 10:59:44
50782,11.30,2025-04-11 11:01:36
50783,11.30,2025-04-11 11:03:28
50784,11.30,2025-04-11 11:05:20
50785,12.70,2025-04-11 11:07:12
50786,12.70,2025-04-11 11:09:04
50787,9.80,2025-04-11 11:10:56
50788,11.30,2025-04-11 11:12:48
50789,11.30,2025-04-11 11:14:40
50790,22.60,2025-04-11 11:16:32
50791,11.30,2025-04-11 11:18:24
50792,8.30,2025-04-11 11:20:16
50793,11.30,2025-04-11 11:22:08
50794,9.80,2025-04-11 11:24:00
50795,11.30,2025-04-11 11:25:52
50796,11.30,2025-04-11 11:27:44
50797,11.30,2025-04-11 11:29:36
50798,11.30,2025-04-11 11:31:28
50799,12.70,2025-04-11 11:33:20
50800,11.30,2025-04-11 11:35:12
50801,11.30,2025-04-11 11:37:04
50802,11.30,2025-04-11 11:38:56
50803,11.30,2025-04-11 11:40:48
50804,32.40,2025-04-11 11:42:40
50805,11.30,2025-04-11 11:44:32
50806,11.30,2025-04-11 11:46:24
50807,12.70,2025-04-11 11:48:16
50808,12.70,2025-04-11 11:50:08
50809,24.00,2025-04-11 11:52:00
50810,11.30,2025-04-11 11:53:52
50811,12.70,2025-04-11 11:55:44
50812,12.70,2025-04-11 11:57:36
50813,9.80,2025-04-11 11:59:28
50814,11.30,2025-04-11 12:01:20
50815,12.70,2025-04-11 12:03:12
50816,11.30,2025-04-11 12:05:04
50817,12.70,2025-04-11 12:06:56
50818,11.30,2025-04-11 12:08:48
50819,12.70,2025-04-11 12:10:40
50820,12.70,2025-04-11 12:12:32
50821,11.30,2025-04-11 12:14:24
50822,12.70,2025-04-11 12:16:16
50823,9.80,2025-04-11 12:18:08
50824,11.30,2025-04-11 12:20:00
50825,12.70,2025-04-11 12:21:52
50826,12.70,2025-04-11 12:23:44
50827,11.30,2025-04-11 12:25:36
50828,11.30,2025-04-11 12:27:28
50829,11.30,2025-04-11 12:29:20
50830,12.70,2025-04-11 12:31:12
50831,9.80,2025-04-11 12:33:04
50832,11.30,2025-04-11 12:34:56
50833,12.70,2025-04-11 12:36:48
50834,11.30,2025-04-11 12:38:40
50835,12.70,2025-04-11 12:40:32
50836,11.30,2025-04-11 12:42:24
50837,11.30,2025-04-11 12:44:16
50838,11.30,2025-04-11 12:46:08
50839,11.30,2025-04-11 12:48:00
50840,9.80,2025-04-11 12:49:52
50841,11.30,2025-04-11 12:51:44
50842,11.30,2025-04-11 12:53:36
50843,11.30,2025-04-11 12:55:28
50844,11.30,2025-04-11 12:57:20
50845,9.80,2025-04-11 12:59:12
50846,11.30,2025-04-11 13:01:04
50847,11.30,2025-04-11 13:02:56
50848,11.30,2025-04-11 13:04:48
50849,11.30,2025-04-11 13:06:40
50850,12.70,2025-04-11 13:08:32
50851,12.70,2025-04-11 13:10:24
50852,11.30,2025-04-11 13:12:16
50853,25.40,2025-04-11 13:14:08
50854,9.80,2025-04-11 13:16:00
50855,22.50,2025-04-11 13:17:52
50856,11.30,2025-04-11 13:19:44
50857,11.30,2025-04-11 13:21:36
50858,11.30,2025-04-11 13:23:28
50859,11.30,2025-04-11 13:25:20
50860,21.10,2025-04-11 13:27:12
50861,12.70,2025-04-11 13:29:04
50862,12.70,2025-04-11 13:30:56
50863,9.80,2025-04-11 13:32:48
50864,8.30,2025-04-11 13:34:40
50865,21.10,2025-04-11 13:36:32
50866,11.30,2025-04-11 13:38:24
50867,9.80,2025-04-11 13:40:16
50868,9.80,2025-04-11 13:42:08
50869,11.30,2025-04-11 13:44:00
50870,12.70,2025-04-11 13:45:52
50871,11.30,2025-04-11 13:47:44
50872,9.80,2025-04-11 13:49:36
50873,12.70,2025-04-11 13:51:28
50874,11.30,2025-04-11 13:53:20
50875,11.30,2025-04-11 13:55:12
50876,12.70,2025-04-11 13:57:04
50877,11.30,2025-04-11 13:58:56
50878,12.70,2025-04-11 14:00:48
50879,11.30,2025-04-11 14:02:40
50880,11.30,2025-04-11 14:04:32
50881,12.70,2025-04-11 14:06:24
50882,11.30,2025-04-11 14:08:16
50883,25.40,2025-04-11 14:10:08
50884,11.30,2025-04-11 14:12:00
50885,9.80,2025-04-11 14:13:52
50886,12.70,2025-04-11 14:15:44
50887,11.30,2025-04-11 14:17:36
50888,12.70,2025-04-11 14:19:28
50889,11.30,2025-04-11 14:21:20
50890,11.30,2025-04-11 14:23:12
50891,11.30,2025-04-11 14:25:04
50892,11.30,2025-04-11 14:26:56
50893,11.30,2025-04-11 14:28:48
50894,11.30,2025-04-11 14:30:40
50895,11.30,2025-04-11 14:32:32
50896,11.30,2025-04-11 14:34:24
50897,11.30,2025-04-11 14:36:16
50898,12.70,2025-04-11 14:38:08
50899,11.30,2025-04-11 14:40:00
50900,12.70,2025-04-11 14:41:52
50901,11.30,2025-04-11 14:43:44
50902,11.30,2025-04-11 14:45:36
50903,11.30,2025-04-11 14:47:28
50904,11.30,2025-04-11 14:49:20
50905,12.70,2025-04-11 14:51:12
50906,11.30,2025-04-11 14:53:04
50907,11.30,2025-04-11 14:54:56
50908,12.70,2025-04-11 14:56:48
50909,11.30,2025-04-11 14:58:40
50910,12.70,2025-04-11 15:00:32
50911,12.70,2025-04-11 15:02:24
50912,12.70,2025-04-11 15:04:16
50913,11.30,2025-04-11 15:06:08
50914,11.30,2025-04-11 15:08:00
50915,9.80,2025-04-11 15:09:52
50916,11.30,2025-04-11 15:11:44
50917,11.30,2025-04-11 15:13:36
50918,12.70,2025-04-11 15:15:28
50919,11.30,2025-04-11 15:17:20
50920,12.70,2025-04-11 15:19:12
50921,11.30,2025-04-11 15:21:04
50922,12.70,2025-04-11 15:22:56
50923,12.70,2025-04-11 15:24:48
50924,12.70,2025-04-11 15:26:40
50925,9.80,2025-04-11 15:28:32
50926,11.30,2025-04-11 15:30:24
50927,12.70,2025-04-11 15:32:16
50928,11.30,2025-04-11 15:34:08
50929,11.30,2025-04-11 15:36:00
50930,11.30,2025-04-11 15:37:52
50931,12.70,2025-04-11 15:39:44
50932,24.00,2025-04-11 15:41:36
50933,11.30,2025-04-11 15:43:28
50934,11.30,2025-04-11 15:45:20
50935,12.70,2025-04-11 15:47:12
50936,12.70,2025-04-11 15:49:04
50937,11.30,2025-04-11 15:50:56
50938,9.80,2025-04-11 15:52:48
50939,12.70,2025-04-11 15:54:40
50940,11.30,2025-04-11 15:56:32
50941,11.30,2025-04-11 15:58:24
50942,11.30,2025-04-11 16:00:16
50943,11.30,2025-04-11 16:02:08
50944,24.00,2025-04-11 16:04:00
50945,11.30,2025-04-11 16:05:52
50946,12.70,2025-04-11 16:07:44
50947,35.30,2025-04-11 16:09:36
50948,8.30,2025-04-11 16:11:28
50949,11.30,2025-04-11 16:13:20
50950,12.70,2025-04-11 16:15:12
50951,12.70,2025-04-11 16:17:04
50952,21.10,2025-04-11 16:18:56
50953,33.80,2025-04-11 16:20:48
50954,11.30,2025-04-11 16:22:40
50955,11.30,2025-04-11 16:24:32
50956,9.80,2025-04-11 16:26:24
50957,12.70,2025-04-11 16:28:16
50958,11.30,2025-04-11 16:30:08
50959,11.30,2025-04-11 16:32:00
50960,11.30,2025-04-11 16:33:52
50961,12.70,2025-04-11 16:35:44
50962,36.70,2025-04-11 16:37:36
50963,36.70,2025-04-11 16:39:28
50964,9.80,2025-04-11 16:41:20
50965,11.30,2025-04-11 16:43:12
50966,11.30,2025-04-11 16:45:04
50967,11.30,2025-04-11 16:46:56
50968,22.50,2025-04-11 16:48:48
50969,11.30,2025-04-11 16:50:40
50970,11.30,2025-04-11 16:52:32
50971,9.80,2025-04-11 16:54:24
50972,11.30,2025-04-11 16:56:16
50973,11.30,2025-04-11 16:58:08
50974,11.30,2025-04-11 17:00:00
50975,11.30,2025-04-11 17:01:52
50976,11.30,2025-04-11 17:03:44
50977,12.70,2025-04-11 17:05:36
50978,12.70,2025-04-11 17:07:28
50979,12.70,2025-04-11 17:09:20
50980,11.30,2025-04-11 17:11:12
50981,11.30,2025-04-11 17:13:04
50982,9.80,2025-04-11 17:14:56
50983,11.30,2025-04-11 17:16:48
50984,11.30,2025-04-11 17:18:40
50985,11.30,2025-04-11 17:20:32
50986,12.70,2025-04-11 17:22:24
50987,9.80,2025-04-11 17:24:16
50988,11.30,2025-04-11 17:26:08
50989,9.80,2025-04-11 17:28:00
50990,11.30,2025-04-11 17:29:52
50991,9.80,2025-04-11 17:31:44
50992,11.30,2025-04-11 17:33:36
50993,12.70,2025-04-11 17:35:28
50994,12.70,2025-04-11 17:37:20
50995,9.80,2025-04-11 17:39:12
50996,12.70,2025-04-11 17:41:04
50997,12.70,2025-04-11 17:42:56
50998,11.30,2025-04-11 17:44:48
50999,12.70,2025-04-11 17:46:40
51000,11.30,2025-04-11 17:48:32
51001,12.70,2025-04-11 17:50:24
51002,11.30,2025-04-11 17:52:16
51003,11.30,2025-04-11 17:54:08
51004,11.30,2025-04-11 17:56:00
51005,9.80,2025-04-11 17:57:52
51006,12.70,2025-04-11 17:59:44
51007,11.30,2025-04-11 18:01:36
51008,11.30,2025-04-11 18:03:28
51009,22.50,2025-04-11 18:05:20
51010,12.70,2025-04-11 18:07:12
51011,11.30,2025-04-11 18:09:04
51012,11.30,2025-04-11 18:10:56
51013,12.70,2025-04-11 18:12:48
51014,11.30,2025-04-11 18:14:40
51015,38.10,2025-04-11 18:16:32
51016,11.30,2025-04-11 18:18:24
51017,25.40,2025-04-11 18:20:16
51018,9.80,2025-04-11 18:22:08
51019,38.10,2025-04-11 18:24:00
51020,12.70,2025-04-11 18:25:52
51021,11.30,2025-04-11 18:27:44
51022,11.30,2025-04-11 18:29:36
51023,11.30,2025-04-11 18:31:28
51024,9.80,2025-04-11 18:33:20
