orderid,item,itemid
52370,972,57910
52371,3992,57911
52372,212,57912
52373,1340,57913
52374,3306,57914
52375,1761,57915
52375,2218,57916
52376,3772,57917
52377,3095,57918
52378,2700,57919
52379,4346,57920
52380,4361,57921
52381,3160,57922
52382,1737,57923
52383,692,57924
52384,4951,57925
52385,2505,57926
52386,708,57927
52387,2936,57928
52388,439,57929
52388,3277,57930
52389,2616,57931
52390,2442,57932
52391,3955,57933
52392,4150,57934
52393,778,57935
52394,1206,57936
52395,3100,57937
52396,4040,57938
52396,4357,57939
52397,1528,57940
52398,4581,57941
52399,560,57942
52399,640,57943
52400,1893,57944
52401,2389,57945
52402,4075,57946
52403,3489,57947
52404,378,57948
52405,3934,57949
52406,1636,57950
52407,705,57951
52408,3780,57952
52409,2170,57953
52410,2328,57954
52411,3407,57955
52412,1205,57956
52413,2565,57957
52414,4780,57958
52415,1731,57959
52416,3581,57960
52417,5145,57961
52418,4671,57962
52419,967,57963
52420,2297,57964
52421,2872,57965
52422,995,57966
52423,1647,57967
52424,1289,57968
52425,1745,57969
52426,1400,57970
52427,4000,57971
52428,2274,57972
52429,386,57973
52430,3341,57974
52431,344,57975
52432,325,57976
52433,1682,57977
52434,3325,57978
52435,3176,57979
52436,3245,57980
52437,4822,57981
52438,239,57982
52438,3874,57983
52438,1546,57984
52439,2898,57985
52440,1048,57986
52441,3704,57987
52442,886,57988
52443,3018,57989
52444,3960,57990
52445,4426,57991
52445,1259,57992
52445,4018,57993
52446,2631,57994
52446,2576,57995
52447,1780,57996
52448,298,57997
52449,210,57998
52450,3294,57999
52451,1768,58000
52452,1929,58001
52453,4757,58002
52454,2229,58003
52455,1814,58004
52456,4145,58005
52457,3917,58006
52458,2670,58007
52459,3707,58008
52460,2058,58009
52461,295,58010
52462,1418,58011
52463,4563,58012
52464,1703,58013
52465,1286,58014
52466,1218,58015
52467,4202,58016
52468,2006,58017
52469,4978,58018
52470,992,58019
52471,1476,58020
52471,465,58021
52472,1185,58022
52473,5302,58023
52473,4608,58024
52474,3248,58025
52474,2580,58026
52475,3771,58027
52476,2768,58028
52477,4336,58029
52478,2453,58030
52479,3086,58031
52480,4141,58032
52481,3200,58033
52482,966,58034
52483,56,58035
52484,2234,58036
52485,1881,58037
52486,3516,58038
52487,2507,58039
52488,5094,58040
52489,1180,58041
52490,5002,58042
52491,4035,58043
52492,568,58044
52493,827,58045
52494,4186,58046
52495,3907,58047
52496,137,58048
52497,804,58049
52498,2842,58050
52499,4913,58051
52500,1642,58052
52501,2450,58053
52502,485,58054
52503,4649,58055
52504,4580,58056
52505,3221,58057
52506,2801,58058
52507,1477,58059
52508,3920,58060
52509,1990,58061
52510,1506,58062
52511,3990,58063
52512,1764,58064
52513,32,58065
52514,4863,58066
52515,1471,58067
52516,3466,58068
52517,2440,58069
52518,5179,58070
52519,2455,58071
52519,2396,58072
52520,1773,58073
52521,216,58074
52522,3239,58075
52523,1136,58076
52524,1729,58077
52525,827,58078
52526,1008,58079
52527,1460,58080
52528,2586,58081
52529,4546,58082
52530,2216,58083
52531,2598,58084
52532,4457,58085
52532,70,58086
52532,3488,58087
52533,2953,58088
52534,2584,58089
52535,433,58090
52536,2035,58091
52537,2454,58092
52538,2522,58093
52539,379,58094
52540,2272,58095
52541,1003,58096
52541,2325,58097
52542,2225,58098
52543,4905,58099
52544,5162,58100
52545,1317,58101
52546,2450,58102
52547,64,58103
52548,2076,58104
52549,2412,58105
52550,2931,58106
52551,155,58107
52552,142,58108
52553,1635,58109
52554,4170,58110
52555,5312,58111
52556,797,58112
52557,5279,58113
52558,657,58114
52559,3245,58115
52560,2402,58116
52561,2543,58117
52562,564,58118
52563,1753,58119
52564,674,58120
52565,1498,58121
52566,5207,58122
52566,1078,58123
52566,2688,58124
52567,2708,58125
52568,830,58126
52569,649,58127
52570,3386,58128
52571,4049,58129
52572,2596,58130
52573,4841,58131
52574,3781,58132
52575,5030,58133
52576,697,58134
52577,3227,58135
52578,3366,58136
52579,1116,58137
52580,3935,58138
52581,4139,58139
52582,163,58140
52583,3009,58141
52583,3907,58142
52584,5292,58143
52585,1171,58144
52586,4117,58145
52586,2114,58146
52586,5285,58147
52587,295,58148
52588,1639,58149
52589,220,58150
52590,3259,58151
52591,352,58152
52592,2709,58153
52593,2343,58154
52594,4550,58155
52595,183,58156
52596,4590,58157
52597,1297,58158
52598,1593,58159
52599,3300,58160
52600,3200,58161
52601,4508,58162
52602,4527,58163
52603,5188,58164
52604,3564,58165
52605,3471,58166
52606,3836,58167
52607,967,58168
52608,4090,58169
52609,2831,58170
52610,765,58171
52611,3726,58172
52611,1218,58173
52612,2020,58174
52613,5140,58175
52614,1142,58176
52615,4423,58177
52616,2670,58178
52617,661,58179
52618,5285,58180
52619,2669,58181
52620,768,58182
52621,2891,58183
52622,2282,58184
52623,674,58185
52624,4109,58186
52625,2881,58187
52626,2462,58188
52626,3727,58189
52627,2956,58190
52628,5099,58191
52629,697,58192
52630,136,58193
52630,1302,58194
52631,1775,58195
52632,4977,58196
52633,3462,58197
52634,2763,58198
52635,3462,58199
52636,315,58200
52637,2302,58201
52638,2728,58202
52639,4622,58203
52640,4671,58204
52641,1121,58205
52642,4280,58206
52643,683,58207
52644,2733,58208
52645,4882,58209
52646,4912,58210
52647,4998,58211
52648,3679,58212
52649,4007,58213
52650,4762,58214
52651,1737,58215
52652,3913,58216
52653,1287,58217
52654,4665,58218
52655,1157,58219
52656,3369,58220
52657,3626,58221
52658,3278,58222
52659,134,58223
52659,3273,58224
52660,1759,58225
52660,3152,58226
52661,2744,58227
52662,258,58228
52663,5251,58229
52664,6,58230
52665,587,58231
52666,2443,58232
52667,1930,58233
52668,2490,58234
52669,4416,58235
52670,388,58236
52671,4276,58237
52672,1618,58238
52673,4542,58239
52674,1039,58240
52675,326,58241
52676,1853,58242
52677,150,58243
52678,3972,58244
52679,1497,58245
52680,3180,58246
52681,5320,58247
52682,18,58248
52682,4783,58249
52682,4841,58250
52683,3622,58251
52684,25,58252
52685,4101,58253
52686,5092,58254
52687,5148,58255
52688,899,58256
52688,727,58257
52688,3778,58258
52689,403,58259
52690,5211,58260
52691,4457,58261
52692,852,58262
52693,4201,58263
52694,3256,58264
52695,3418,58265
52695,492,58266
52696,1129,58267
52697,122,58268
52698,1111,58269
52699,3209,58270
52700,2066,58271
52701,1579,58272
52702,2516,58273
52703,652,58274
52704,291,58275
52704,4031,58276
52704,4554,58277
52705,3527,58278
52706,5324,58279
52707,1207,58280
52708,174,58281
52709,4974,58282
52710,3507,58283
52710,1808,58284
52711,1377,58285
52712,801,58286
52713,1095,58287
52714,2294,58288
52715,2841,58289
52716,2116,58290
52717,3014,58291
52718,3618,58292
52718,4251,58293
52718,117,58294
52719,3841,58295
52720,2406,58296
52721,5031,58297
52722,5179,58298
52723,468,58299
52724,4906,58300
52725,2029,58301
52726,2895,58302
52727,60,58303
52728,2175,58304
52729,1491,58305
52730,3771,58306
52731,2990,58307
52732,417,58308
52733,4083,58309
52734,1592,58310
52735,3492,58311
52736,3367,58312
52737,2407,58313
52738,1633,58314
52739,1997,58315
52740,4222,58316
52741,957,58317
52742,4189,58318
52743,5206,58319
52744,2584,58320
52745,835,58321
52746,2435,58322
52747,5180,58323
52748,4644,58324
52749,161,58325
52750,4269,58326
52751,161,58327
52752,3030,58328
52753,2138,58329
52754,2686,58330
52755,3638,58331
52756,4010,58332
52757,2717,58333
52758,4223,58334
52759,5203,58335
52760,686,58336
52761,4262,58337
52761,282,58338
52762,3059,58339
52763,2671,58340
52763,1999,58341
52764,4361,58342
52765,2371,58343
52766,4689,58344
52767,3498,58345
52768,850,58346
52769,2452,58347
52770,3615,58348
52771,3658,58349
52772,388,58350
52773,1030,58351
52774,3319,58352
52775,4584,58353
52776,3856,58354
52777,2134,58355
52778,3258,58356
52779,2006,58357
52780,1683,58358
52781,3888,58359
52782,2283,58360
52783,918,58361
52783,3378,58362
52783,301,58363
52784,53,58364
52785,3083,58365
52786,5073,58366
52786,2923,58367
52787,3329,58368
52788,915,58369
52789,5202,58370
52790,3890,58371
52791,4416,58372
52792,4155,58373
52793,1421,58374
52794,4480,58375
52795,5266,58376
52796,2817,58377
52797,1347,58378
52798,4521,58379
52799,4870,58380
52800,948,58381
52801,3069,58382
52802,3715,58383
52803,3219,58384
52804,2263,58385
52805,4081,58386
52805,2,58387
52806,5134,58388
52807,1280,58389
52808,3930,58390
52809,971,58391
52810,3812,58392
52811,2378,58393
52812,1850,58394
52813,1888,58395
52814,1822,58396
52815,410,58397
52816,4785,58398
52817,3982,58399
52818,3136,58400
52819,1639,58401
52820,5145,58402
52821,1825,58403
52822,2343,58404
52823,398,58405
52823,619,58406
52824,2319,58407
52825,1744,58408
52826,2284,58409
52827,3921,58410
52828,3274,58411
52829,4544,58412
52830,556,58413
52831,2541,58414
52832,1253,58415
52833,1087,58416
52834,2942,58417
52835,1064,58418
52836,2259,58419
52837,4107,58420
52838,883,58421
52839,273,58422
52840,1634,58423
52841,1780,58424
52842,2628,58425
52843,4004,58426
52844,2591,58427
52845,1210,58428
52846,1618,58429
52847,5302,58430
52848,3697,58431
52849,4829,58432
52850,62,58433
52851,4815,58434
52852,352,58435
52853,2773,58436
52853,577,58437
52854,4382,58438
52855,4101,58439
52856,3104,58440
52856,140,58441
52857,691,58442
52858,1972,58443
52859,2283,58444
52860,189,58445
52861,5312,58446
52862,2813,58447
52863,1255,58448
52864,1840,58449
52865,954,58450
52866,4240,58451
52867,3336,58452
52868,164,58453
52869,1133,58454
52870,3637,58455
52871,3003,58456
52872,2070,58457
52873,4745,58458
52874,68,58459
52875,4188,58460
52876,4616,58461
52877,2116,58462
52878,2447,58463
52879,1359,58464
52880,157,58465
52881,2150,58466
52882,3315,58467
52883,2153,58468
52883,2786,58469
52884,278,58470
52885,4211,58471
52886,2943,58472
52887,3115,58473
52888,2489,58474
52889,4201,58475
52890,890,58476
52891,2773,58477
52892,5011,58478
52893,4045,58479
52894,2403,58480
52895,2407,58481
52896,4646,58482
52897,4195,58483
52898,2731,58484
52899,1571,58485
52900,4374,58486
52901,4792,58487
52902,1582,58488
52903,3276,58489
52904,4572,58490
52905,4109,58491
52905,1538,58492
52906,79,58493
52907,2251,58494
52908,1432,58495
52909,2300,58496
52910,5117,58497
52911,569,58498
52912,4970,58499
52913,3268,58500
52914,4700,58501
52915,5150,58502
52915,3954,58503
52916,49,58504
52917,2761,58505
52918,2977,58506
52919,1551,58507
52920,4051,58508
52921,5319,58509
52922,4726,58510
52923,2288,58511
52923,4681,58512
52924,3615,58513
52925,1724,58514
52926,3483,58515
52927,3488,58516
52928,1729,58517
52929,326,58518
52930,2890,58519
52931,2804,58520
52932,4747,58521
52933,4564,58522
52934,2826,58523
52935,3905,58524
52936,4506,58525
52937,1529,58526
52938,2060,58527
52939,4033,58528
52940,4463,58529
52941,300,58530
52942,1328,58531
52943,2725,58532
52944,4030,58533
52945,5325,58534
52946,1314,58535
52947,2584,58536
52948,2928,58537
52949,1675,58538
52950,599,58539
52951,689,58540
52952,2555,58541
52953,3378,58542
52954,4971,58543
52955,3925,58544
52956,3134,58545
52957,2138,58546
52958,1241,58547
52959,3102,58548
52960,520,58549
52961,1881,58550
52962,802,58551
52963,4384,58552
52964,4877,58553
52965,1109,58554
52966,3258,58555
52967,1896,58556
52968,2011,58557
52969,4813,58558
52970,4191,58559
52971,4362,58560
52972,351,58561
52973,584,58562
52974,285,58563
52975,2538,58564
52976,3572,58565
52977,5283,58566
52978,3765,58567
52979,2072,58568
52980,4834,58569
52981,1077,58570
52982,1534,58571
52983,4535,58572
52984,1720,58573
52985,2180,58574
52986,233,58575
52987,5098,58576
52988,2273,58577
52989,173,58578
52990,2325,58579
52991,1248,58580
52992,1057,58581
52993,5061,58582
52994,2298,58583
52995,272,58584
52996,3297,58585
52997,1693,58586
52998,4002,58587
52999,677,58588
53000,2238,58589
53001,2451,58590
53002,4253,58591
53003,1001,58592
53004,2745,58593
53005,3410,58594
53006,2978,58595
53007,1063,58596
53008,2259,58597
53009,1028,58598
53010,2783,58599
53011,5102,58600
53012,1775,58601
53013,4202,58602
53013,760,58603
53014,995,58604
53015,3036,58605
53016,2514,58606
53017,2745,58607
53018,5006,58608
53019,1540,58609
53020,1753,58610
53021,4198,58611
53022,794,58612
53023,4202,58613
53024,3218,58614
53025,2858,58615
53026,830,58616
53027,3971,58617
53028,3290,58618
53029,4156,58619
53030,4673,58620
53031,2806,58621
53032,1978,58622
53033,872,58623
53034,3963,58624
53035,37,58625
53036,1197,58626
53037,4093,58627
53038,4917,58628
53039,2435,58629
53040,5289,58630
53041,4196,58631
53042,2308,58632
53043,4954,58633
53044,4258,58634
53045,4948,58635
53046,3551,58636
53047,4244,58637
53048,4593,58638
53049,657,58639
53050,4042,58640
53051,1804,58641
53051,1157,58642
53052,1936,58643
53053,4277,58644
53054,263,58645
53055,1500,58646
53056,2709,58647
53057,3849,58648
53058,5324,58649
53059,4016,58650
53060,2532,58651
53061,2701,58652
53062,2512,58653
53063,1745,58654
53063,2732,58655
53063,850,58656
53064,4365,58657
53065,4772,58658
53065,744,58659
53066,3479,58660
53067,4514,58661
53068,3437,58662
53069,2801,58663
53070,2462,58664
53071,788,58665
53072,2434,58666
53073,1169,58667
53074,429,58668
53074,3118,58669
53075,2018,58670
53076,3046,58671
53077,2186,58672
53078,2698,58673
53078,2085,58674
53079,3322,58675
53080,4653,58676
53081,2007,58677
53081,1626,58678
53081,2856,58679
53082,4120,58680
53083,4413,58681
53084,3406,58682
53085,4444,58683
53085,1557,58684
53086,606,58685
53087,3506,58686
53088,4786,58687
53089,5175,58688
53090,4207,58689
53091,3122,58690
53092,3504,58691
53093,4589,58692
53094,4867,58693
53095,3710,58694
53095,3920,58695
53096,1125,58696
53097,1417,58697
53098,387,58698
53099,62,58699
53100,1896,58700
53101,3180,58701
53102,85,58702
53103,3175,58703
53104,960,58704
53105,3136,58705
53106,2403,58706
53107,3664,58707
53108,2416,58708
53109,3702,58709
53110,1962,58710
53111,3566,58711
53112,3322,58712
53113,2110,58713
53114,2795,58714
53115,3562,58715
53116,2869,58716
53116,4971,58717
53117,971,58718
53118,2191,58719
53119,2344,58720
53119,1420,58721
53120,3091,58722
53121,3407,58723
53122,2970,58724
53123,4317,58725
53124,2468,58726
53125,687,58727
53126,3601,58728
53127,3813,58729
53128,760,58730
53129,2154,58731
53130,5327,58732
53131,614,58733
53132,464,58734
53133,4013,58735
53134,3105,58736
53135,3869,58737
53136,76,58738
53137,577,58739
53138,3899,58740
53139,4876,58741
53140,1275,58742
53141,2751,58743
53142,574,58744
53143,2403,58745
53144,1907,58746
53145,1013,58747
53146,3003,58748
53147,3931,58749
53148,1486,58750
53149,1830,58751
53150,204,58752
53151,646,58753
53152,2308,58754
53153,3588,58755
53154,4523,58756
53155,570,58757
53156,745,58758
53157,1746,58759
53158,4680,58760
53159,1416,58761
53160,82,58762
53161,5135,58763
53162,2293,58764
53163,116,58765
53164,40,58766
53165,4515,58767
53165,3009,58768
53165,2249,58769
53166,2564,58770
53167,635,58771
53168,4809,58772
53168,2948,58773
53168,690,58774
53169,1939,58775
53170,3232,58776
53171,3191,58777
53172,1345,58778
53173,3676,58779
53174,2305,58780
53175,4522,58781
53176,1025,58782
53177,2498,58783
53178,793,58784
53179,1530,58785
53179,2667,58786
53180,5067,58787
53181,2510,58788
53182,3505,58789
53183,5082,58790
53184,3650,58791
53184,2236,58792
53184,656,58793
53185,391,58794
53185,5057,58795
53185,1384,58796
53186,3872,58797
53187,3993,58798
53187,2803,58799
53188,3764,58800
53188,1740,58801
53188,1912,58802
53189,1092,58803
53190,5291,58804
53191,3762,58805
53192,144,58806
53193,4219,58807
53194,3146,58808
53195,3273,58809
53196,4784,58810
53197,2228,58811
53198,2050,58812
53199,108,58813
53200,2687,58814
53200,2942,58815
53201,5072,58816
53202,2208,58817
53203,4152,58818
53204,2399,58819
53205,4276,58820
53206,765,58821
53207,55,58822
53208,2033,58823
53209,2818,58824
53210,1624,58825
53211,2218,58826
53212,5022,58827
53213,811,58828
53214,2991,58829
53215,5145,58830
53216,3713,58831
53217,5201,58832
53218,1424,58833
53219,1792,58834
53220,833,58835
53221,2127,58836
53222,2231,58837
53223,4833,58838
53224,4082,58839
53225,3992,58840
53226,4941,58841
53227,4146,58842
53228,3394,58843
53229,4701,58844
53229,5233,58845
53229,1954,58846
53230,764,58847
53231,931,58848
53232,4744,58849
53233,477,58850
53234,5061,58851
53235,1472,58852
53236,3574,58853
53237,1430,58854
53238,69,58855
53239,2099,58856
53240,1071,58857
53241,708,58858
53242,1845,58859
53243,5126,58860
53244,3726,58861
53244,3083,58862
53245,527,58863
53246,298,58864
53247,3023,58865
53248,714,58866
53249,3803,58867
53250,3728,58868
53251,1299,58869
53252,856,58870
53253,4052,58871
53254,2138,58872
53255,2769,58873
53256,2173,58874
53257,5029,58875
53258,4227,58876
53259,1991,58877
53260,3939,58878
53261,1563,58879
53262,631,58880
53263,837,58881
53264,626,58882
53265,628,58883
53266,3105,58884
53267,5144,58885
53268,536,58886
53269,3132,58887
53270,1147,58888
53271,2045,58889
53272,4612,58890
53273,1455,58891
53274,589,58892
53275,2369,58893
53276,2151,58894
53277,4486,58895
53278,3759,58896
53279,2184,58897
53280,221,58898
53281,2398,58899
53282,4115,58900
53283,480,58901
53284,745,58902
53285,1185,58903
53286,1094,58904
53287,4317,58905
53288,1287,58906
53289,1054,58907
53290,782,58908
53291,1817,58909
53292,911,58910
53293,875,58911
53294,2304,58912
53295,4811,58913
53296,503,58914
53297,5052,58915
53298,576,58916
53299,725,58917
53300,1824,58918
53301,3304,58919
53302,982,58920
53303,747,58921
53304,1044,58922
53305,4022,58923
53306,5289,58924
53307,843,58925
53308,2677,58926
53309,4702,58927
53310,323,58928
53311,947,58929
53312,3329,58930
53313,5203,58931
53313,3343,58932
53314,3758,58933
53315,3656,58934
53316,1682,58935
53317,4336,58936
53318,1566,58937
53319,3296,58938
53320,4939,58939
53321,110,58940
53322,4940,58941
53323,1717,58942
53324,1855,58943
53325,2577,58944
53326,5154,58945
53326,2540,58946
53327,1676,58947
53327,1376,58948
53327,65,58949
53328,3775,58950
53329,2123,58951
53330,5236,58952
53331,2386,58953
53332,4686,58954
53333,129,58955
53334,5077,58956
53334,42,58957
53335,2126,58958
53336,3575,58959
53337,3243,58960
53338,4034,58961
53339,4174,58962
53340,1326,58963
53341,2677,58964
53342,1681,58965
53343,679,58966
53344,1038,58967
53345,1225,58968
53346,2677,58969
53347,2260,58970
53348,481,58971
53349,4904,58972
53350,379,58973
53351,5144,58974
53352,522,58975
53353,5192,58976
53354,2837,58977
53355,2556,58978
53356,4259,58979
53357,1491,58980
53358,4710,58981
53359,3873,58982
53360,4927,58983
53361,3919,58984
53362,2748,58985
53363,451,58986
53364,1408,58987
53365,3203,58988
53366,5026,58989
53367,4596,58990
53368,1601,58991
53369,296,58992
53370,1494,58993
53371,1289,58994
53372,592,58995
53373,3026,58996
53374,2763,58997
53375,3139,58998
53376,809,58999
53377,205,59000
53378,1291,59001
53379,4658,59002
53380,574,59003
